Name,Code,StartDate,EndDate,PolicyType,PolicyContent,PolicyValue,Flag
Trinidad and Tobago,TTO,20200314,,C1,School closing,3,1
Trinidad and Tobago,TTO,20200316,20200320,C3,Cancel public events,1,1
Trinidad and Tobago,TTO,20200316,20200330,C4,Restrictions on gatherings,3,1
Trinidad and Tobago,TTO,20200317,20200329,C2,Workplace closing,2,1
Trinidad and Tobago,TTO,20200319,20200520,E2,Debt/contract relief,2,
Trinidad and Tobago,TTO,20200321,,C3,Cancel public events,2,1
Trinidad and Tobago,TTO,20200323,,C8,International travel controls,4,
Trinidad and Tobago,TTO,20200323,20200430,H2,Testing policy,2,
Trinidad and Tobago,TTO,20200329,,C5,Close public transport,1,1
Trinidad and Tobago,TTO,20200330,20200520,C2,Workplace closing,3,1
Trinidad and Tobago,TTO,20200330,,C6,Stay at home requirements,2,1
Trinidad and Tobago,TTO,20200331,,C4,Restrictions on gatherings,4,1
Trinidad and Tobago,TTO,20200427,,C7,Restrictions on internal movement,2,1
Trinidad and Tobago,TTO,20200428,,E1,Income support,2,1
Trinidad and Tobago,TTO,20200501,,H2,Testing policy,1,
Trinidad and Tobago,TTO,20200521,,C2,Workplace closing,2,1
Trinidad and Tobago,TTO,20200521,,E2,Debt/contract relief,1,
Tunisia,TUN,20200302,,H2,Testing policy,1,
Tunisia,TUN,20200302,20200506,H3,Contact tracing,1,
Tunisia,TUN,20200304,20200312,C3,Cancel public events,1,1
Tunisia,TUN,20200304,20200308,C8,International travel controls,1,
Tunisia,TUN,20200304,20200317,H1,Public information campaigns,1,1
Tunisia,TUN,20200309,20200312,C1,School closing,2,1
Tunisia,TUN,20200309,20200315,C8,International travel controls,2,
Tunisia,TUN,20200313,20200527,C1,School closing,3,1
Tunisia,TUN,20200313,20200607,C3,Cancel public events,2,1
Tunisia,TUN,20200316,,C8,International travel controls,4,
Tunisia,TUN,20200318,20200321,C2,Workplace closing,1,1
Tunisia,TUN,20200318,,H1,Public information campaigns,2,1
Tunisia,TUN,20200320,,C4,Restrictions on gatherings,4,1
Tunisia,TUN,20200320,20200514,C6,Stay at home requirements,2,1
Tunisia,TUN,20200320,20200603,C7,Restrictions on internal movement,2,1
Tunisia,TUN,20200321,,E1,Income support,1,1
Tunisia,TUN,20200321,,E2,Debt/contract relief,2,
Tunisia,TUN,20200322,20200503,C2,Workplace closing,3,1
Tunisia,TUN,20200322,,C5,Close public transport,1,1
Tunisia,TUN,20200504,20200607,C2,Workplace closing,2,1
Tunisia,TUN,20200507,,H3,Contact tracing,2,
Tunisia,TUN,20200515,20200607,C6,Stay at home requirements,1,1
Tunisia,TUN,20200528,,C1,School closing,2,1
Tunisia,TUN,20200604,,C7,Restrictions on internal movement,0,
Tunisia,TUN,20200608,,C2,Workplace closing,0,
Tunisia,TUN,20200608,,C3,Cancel public events,1,1
Tunisia,TUN,20200608,,C6,Stay at home requirements,0,
Turkey,TUR,20200114,,H2,Testing policy,2,
Turkey,TUR,20200114,20200418,H3,Contact tracing,1,
Turkey,TUR,20200124,20200204,C8,International travel controls,1,
Turkey,TUR,20200205,20200326,C8,International travel controls,3,
Turkey,TUR,20200207,,H1,Public information campaigns,2,1
Turkey,TUR,20200309,20200320,C6,Stay at home requirements,1,1
Turkey,TUR,20200316,,C1,School closing,3,1
Turkey,TUR,20200316,,C2,Workplace closing,2,1
Turkey,TUR,20200316,,C3,Cancel public events,2,1
Turkey,TUR,20200318,20200327,C7,Restrictions on internal movement,1,1
Turkey,TUR,20200321,20200410,C6,Stay at home requirements,2,1
Turkey,TUR,20200324,20200327,C5,Close public transport,1,0
Turkey,TUR,20200327,,C8,International travel controls,4,
Turkey,TUR,20200328,,C5,Close public transport,2,0
Turkey,TUR,20200328,,C7,Restrictions on internal movement,2,1
Turkey,TUR,20200407,,E1,Income support,2,0
Turkey,TUR,20200411,20200412,C6,Stay at home requirements,3,0
Turkey,TUR,20200412,,E2,Debt/contract relief,1,
Turkey,TUR,20200413,20200417,C6,Stay at home requirements,2,1
Turkey,TUR,20200418,20200419,C6,Stay at home requirements,3,0
Turkey,TUR,20200419,,H3,Contact tracing,2,
Turkey,TUR,20200420,,C6,Stay at home requirements,2,1
Tanzania,TZA,20200314,20200314,C8,International travel controls,1,
Tanzania,TZA,20200315,20200411,C8,International travel controls,3,
Tanzania,TZA,20200316,,H3,Contact tracing,1,
Tanzania,TZA,20200317,20200317,C1,School closing,2,1
Tanzania,TZA,20200317,20200526,C3,Cancel public events,2,0
Tanzania,TZA,20200317,,C4,Restrictions on gatherings,3,1
Tanzania,TZA,20200318,20200531,C1,School closing,3,1
Tanzania,TZA,20200326,20200326,H1,Public information campaigns,2,0
Tanzania,TZA,20200327,,H1,Public information campaigns,2,1
Tanzania,TZA,20200412,20200517,C8,International travel controls,4,
Tanzania,TZA,20200518,,C8,International travel controls,2,
Tanzania,TZA,20200527,,C3,Cancel public events,2,1
Tanzania,TZA,20200601,,C1,School closing,2,1
Uganda,UGA,20200120,20200205,C8,International travel controls,1,
Uganda,UGA,20200129,,H1,Public information campaigns,2,1
Uganda,UGA,20200206,20200321,C8,International travel controls,2,
Uganda,UGA,20200211,,H2,Testing policy,1,
Uganda,UGA,20200318,,C3,Cancel public events,2,1
Uganda,UGA,20200318,20200329,C7,Restrictions on internal movement,1,1
Uganda,UGA,20200320,,C1,School closing,3,1
Uganda,UGA,20200322,,C8,International travel controls,3,
Uganda,UGA,20200322,,E2,Debt/contract relief,2,
Uganda,UGA,20200325,20200505,C2,Workplace closing,3,1
Uganda,UGA,20200325,20200525,C5,Close public transport,2,1
Uganda,UGA,20200325,,H3,Contact tracing,1,
Uganda,UGA,20200330,,C4,Restrictions on gatherings,4,1
Uganda,UGA,20200330,20200517,C6,Stay at home requirements,2,1
Uganda,UGA,20200330,20200525,C7,Restrictions on internal movement,2,1
Uganda,UGA,20200506,,C2,Workplace closing,2,1
Uganda,UGA,20200518,,C6,Stay at home requirements,1,1
Uganda,UGA,20200526,20200603,C5,Close public transport,2,0
Uganda,UGA,20200526,20200603,C7,Restrictions on internal movement,2,0
Uganda,UGA,20200604,,C5,Close public transport,0,
Uganda,UGA,20200604,,C7,Restrictions on internal movement,1,1
Ukraine,UKR,20200205,20200518,H2,Testing policy,1,
Ukraine,UKR,20200205,20200312,H3,Contact tracing,1,
Ukraine,UKR,20200303,,H1,Public information campaigns,2,1
Ukraine,UKR,20200312,20200524,C1,School closing,3,1
Ukraine,UKR,20200312,20200521,C3,Cancel public events,2,1
Ukraine,UKR,20200312,20200316,C4,Restrictions on gatherings,2,1
Ukraine,UKR,20200312,20200531,C7,Restrictions on internal movement,2,1
Ukraine,UKR,20200312,,E1,Income support,1,0
Ukraine,UKR,20200313,20200413,H3,Contact tracing,2,
Ukraine,UKR,20200316,20200402,C6,Stay at home requirements,1,1
Ukraine,UKR,20200316,,C8,International travel controls,4,
Ukraine,UKR,20200317,,C2,Workplace closing,2,1
Ukraine,UKR,20200317,20200531,C4,Restrictions on gatherings,4,1
Ukraine,UKR,20200318,20200521,C5,Close public transport,2,1
Ukraine,UKR,20200325,,E2,Debt/contract relief,1,
Ukraine,UKR,20200403,20200604,C6,Stay at home requirements,2,1
Ukraine,UKR,20200414,20200506,H3,Contact tracing,1,
Ukraine,UKR,20200507,,H3,Contact tracing,2,
Ukraine,UKR,20200519,,H2,Testing policy,3,
Ukraine,UKR,20200522,,C3,Cancel public events,2,0
Ukraine,UKR,20200522,,C5,Close public transport,2,0
Ukraine,UKR,20200525,,C1,School closing,2,1
Ukraine,UKR,20200601,,C4,Restrictions on gatherings,3,0
Ukraine,UKR,20200601,,C7,Restrictions on internal movement,2,0
Ukraine,UKR,20200605,,C6,Stay at home requirements,1,1
Uruguay,URY,20200313,,C3,Cancel public events,2,1
Uruguay,URY,20200313,20200401,C6,Stay at home requirements,1,1
Uruguay,URY,20200313,20200331,C7,Restrictions on internal movement,1,1
Uruguay,URY,20200313,20200315,C8,International travel controls,2,
Uruguay,URY,20200313,,H2,Testing policy,1,
Uruguay,URY,20200314,20200421,C1,School closing,3,1
Uruguay,URY,20200314,,H1,Public information campaigns,2,1
Uruguay,URY,20200315,,C2,Workplace closing,1,1
Uruguay,URY,20200315,,H3,Contact tracing,1,
Uruguay,URY,20200316,20200323,C8,International travel controls,3,
Uruguay,URY,20200318,,E1,Income support,1,0
Uruguay,URY,20200319,,E2,Debt/contract relief,2,
Uruguay,URY,20200324,,C8,International travel controls,4,
Uruguay,URY,20200327,,C5,Close public transport,1,1
Uruguay,URY,20200401,20200412,C7,Restrictions on internal movement,2,1
Uruguay,URY,20200402,20200412,C6,Stay at home requirements,2,1
Uruguay,URY,20200413,,C6,Stay at home requirements,1,1
Uruguay,URY,20200413,,C7,Restrictions on internal movement,1,1
Uruguay,URY,20200422,20200531,C1,School closing,3,0
Uruguay,URY,20200601,,C1,School closing,2,0
United States,USA,20200121,,H3,Contact tracing,1,
United States,USA,20200202,20200301,C8,International travel controls,2,
United States,USA,20200228,20200303,H2,Testing policy,1,
United States,USA,20200301,20200311,C3,Cancel public events,1,0
United States,USA,20200302,,C8,International travel controls,3,
United States,USA,20200304,20200313,H2,Testing policy,2,
United States,USA,20200305,,C1,School closing,3,0
United States,USA,20200311,20200311,C4,Restrictions on gatherings,1,0
United States,USA,20200312,,C3,Cancel public events,2,0
United States,USA,20200312,20200320,C4,Restrictions on gatherings,2,0
United States,USA,20200314,20200318,C7,Restrictions on internal movement,1,1
United States,USA,20200314,,H2,Testing policy,3,
United States,USA,20200315,,C6,Stay at home requirements,2,0
United States,USA,20200316,,H1,Public information campaigns,2,1
United States,USA,20200317,,C5,Close public transport,1,0
United States,USA,20200319,,C2,Workplace closing,3,0
United States,USA,20200319,,C7,Restrictions on internal movement,2,0
United States,USA,20200321,,C4,Restrictions on gatherings,4,0
United States,USA,20200327,,E1,Income support,2,0
United States,USA,20200327,,E2,Debt/contract relief,1,
Uzbekistan,UZB,20200121,,H1,Public information campaigns,2,1
Uzbekistan,UZB,20200129,,H2,Testing policy,1,
Uzbekistan,UZB,20200301,20200315,C8,International travel controls,2,
Uzbekistan,UZB,20200315,,H3,Contact tracing,2,
Uzbekistan,UZB,20200316,,C1,School closing,3,1
Uzbekistan,UZB,20200316,20200320,C2,Workplace closing,2,1
Uzbekistan,UZB,20200316,,C3,Cancel public events,2,1
Uzbekistan,UZB,20200316,20200427,C5,Close public transport,2,0
Uzbekistan,UZB,20200316,,C8,International travel controls,4,
Uzbekistan,UZB,20200321,20200507,C2,Workplace closing,3,1
Uzbekistan,UZB,20200323,20200427,C4,Restrictions on gatherings,3,1
Uzbekistan,UZB,20200324,20200326,C7,Restrictions on internal movement,2,0
Uzbekistan,UZB,20200324,,E2,Debt/contract relief,2,
Uzbekistan,UZB,20200327,20200507,C6,Stay at home requirements,2,1
Uzbekistan,UZB,20200327,20200517,C7,Restrictions on internal movement,2,1
Uzbekistan,UZB,20200428,20200531,C4,Restrictions on gatherings,4,1
Uzbekistan,UZB,20200428,20200604,C5,Close public transport,2,1
Uzbekistan,UZB,20200508,,C2,Workplace closing,2,0
Uzbekistan,UZB,20200508,,C6,Stay at home requirements,2,0
Uzbekistan,UZB,20200518,,C7,Restrictions on internal movement,2,0
Uzbekistan,UZB,20200601,,C4,Restrictions on gatherings,3,0
Uzbekistan,UZB,20200605,,C5,Close public transport,1,1
Venezuela,VEN,20200210,20200507,H2,Testing policy,1,
Venezuela,VEN,20200228,,H1,Public information campaigns,2,1
Venezuela,VEN,20200312,,C3,Cancel public events,2,1
Venezuela,VEN,20200312,20200316,C4,Restrictions on gatherings,1,1
Venezuela,VEN,20200312,20200317,C8,International travel controls,3,
Venezuela,VEN,20200313,,C6,Stay at home requirements,2,1
Venezuela,VEN,20200313,20200601,C7,Restrictions on internal movement,2,1
Venezuela,VEN,20200316,,C1,School closing,3,1
Venezuela,VEN,20200316,20200316,C2,Workplace closing,3,0
Venezuela,VEN,20200317,20200601,C2,Workplace closing,3,1
Venezuela,VEN,20200317,20200512,C4,Restrictions on gatherings,3,1
Venezuela,VEN,20200318,,C8,International travel controls,4,
Venezuela,VEN,20200322,,E2,Debt/contract relief,2,
Venezuela,VEN,20200508,,H2,Testing policy,3,
Venezuela,VEN,20200513,,C4,Restrictions on gatherings,4,1
Venezuela,VEN,20200602,,C2,Workplace closing,2,1
Venezuela,VEN,20200602,,C5,Close public transport,1,1
Venezuela,VEN,20200602,,C7,Restrictions on internal movement,1,1
Vietnam,VNM,20200125,20200129,C8,International travel controls,1,
Vietnam,VNM,20200127,20200206,H2,Testing policy,1,
Vietnam,VNM,20200129,20200214,C1,School closing,3,0
Vietnam,VNM,20200129,,H1,Public information campaigns,2,1
Vietnam,VNM,20200130,20200131,C8,International travel controls,2,
Vietnam,VNM,20200201,20200321,C8,International travel controls,3,
Vietnam,VNM,20200207,20200408,H2,Testing policy,2,
Vietnam,VNM,20200207,20200306,H3,Contact tracing,1,
Vietnam,VNM,20200208,20200327,C3,Cancel public events,2,0
Vietnam,VNM,20200213,20200327,C7,Restrictions on internal movement,2,0
Vietnam,VNM,20200215,20200414,C1,School closing,3,1
Vietnam,VNM,20200307,,H3,Contact tracing,2,
Vietnam,VNM,20200322,,C8,International travel controls,4,
Vietnam,VNM,20200325,20200326,C2,Workplace closing,2,0
Vietnam,VNM,20200326,20200331,C4,Restrictions on gatherings,2,1
Vietnam,VNM,20200327,20200414,C2,Workplace closing,3,1
Vietnam,VNM,20200328,,C3,Cancel public events,2,1
Vietnam,VNM,20200328,20200424,C5,Close public transport,2,1
Vietnam,VNM,20200328,20200414,C7,Restrictions on internal movement,2,1
Vietnam,VNM,20200401,20200414,C4,Restrictions on gatherings,4,1
Vietnam,VNM,20200401,20200414,C6,Stay at home requirements,2,1
Vietnam,VNM,20200409,,E1,Income support,1,1
Vietnam,VNM,20200409,,H2,Testing policy,3,
Vietnam,VNM,20200415,20200503,C1,School closing,3,0
Vietnam,VNM,20200415,20200421,C2,Workplace closing,3,0
Vietnam,VNM,20200415,20200421,C4,Restrictions on gatherings,4,0
Vietnam,VNM,20200415,20200421,C6,Stay at home requirements,2,0
Vietnam,VNM,20200415,20200425,C7,Restrictions on internal movement,2,0
Vietnam,VNM,20200422,,C2,Workplace closing,2,1
Vietnam,VNM,20200422,,C4,Restrictions on gatherings,3,1
Vietnam,VNM,20200422,,C6,Stay at home requirements,0,
Vietnam,VNM,20200425,,C5,Close public transport,1,1
Vietnam,VNM,20200426,,C7,Restrictions on internal movement,2,1
Vietnam,VNM,20200504,,C1,School closing,0,
Vanuatu,VUT,20200301,,E2,Debt/contract relief,1,
Vanuatu,VUT,20200326,20200517,C1,School closing,3,1
Vanuatu,VUT,20200326,,C2,Workplace closing,3,1
Vanuatu,VUT,20200326,,C3,Cancel public events,2,1
Vanuatu,VUT,20200326,20200404,C4,Restrictions on gatherings,4,1
Vanuatu,VUT,20200326,,C5,Close public transport,2,1
Vanuatu,VUT,20200326,,C6,Stay at home requirements,1,1
Vanuatu,VUT,20200326,,C7,Restrictions on internal movement,1,1
Vanuatu,VUT,20200405,20200410,C4,Restrictions on gatherings,0,
Vanuatu,VUT,20200411,,C4,Restrictions on gatherings,4,1
Vanuatu,VUT,20200515,,H2,Testing policy,1,
Vanuatu,VUT,20200518,,C1,School closing,0,
Yemen,YEM,20200315,,C1,School closing,3,1
Yemen,YEM,20200317,,C3,Cancel public events,2,1
Yemen,YEM,20200319,,C8,International travel controls,4,
Yemen,YEM,20200321,,H1,Public information campaigns,1,1
Yemen,YEM,20200410,20200429,C2,Workplace closing,1,0
Yemen,YEM,20200430,,C2,Workplace closing,2,0
Yemen,YEM,20200430,,C7,Restrictions on internal movement,2,0
Yemen,YEM,20200501,20200504,C6,Stay at home requirements,2,0
Yemen,YEM,20200505,20200527,C6,Stay at home requirements,1,1
Yemen,YEM,20200528,,C6,Stay at home requirements,2,0
South Africa,ZAF,20200123,20200317,C8,International travel controls,1,
South Africa,ZAF,20200305,,H1,Public information campaigns,2,1
South Africa,ZAF,20200307,20200327,H2,Testing policy,1,
South Africa,ZAF,20200307,,H3,Contact tracing,2,
South Africa,ZAF,20200315,20200325,C7,Restrictions on internal movement,1,1
South Africa,ZAF,20200316,,C3,Cancel public events,2,1
South Africa,ZAF,20200316,,C4,Restrictions on gatherings,3,1
South Africa,ZAF,20200318,,C1,School closing,3,1
South Africa,ZAF,20200318,20200325,C8,International travel controls,3,
South Africa,ZAF,20200326,20200430,C2,Workplace closing,3,1
South Africa,ZAF,20200326,,C5,Close public transport,1,1
South Africa,ZAF,20200326,20200531,C6,Stay at home requirements,2,1
South Africa,ZAF,20200326,,C7,Restrictions on internal movement,2,1
South Africa,ZAF,20200326,,C8,International travel controls,4,
South Africa,ZAF,20200328,20200430,H2,Testing policy,2,
South Africa,ZAF,20200421,,E1,Income support,1,1
South Africa,ZAF,20200501,,C2,Workplace closing,2,1
South Africa,ZAF,20200501,,H2,Testing policy,3,
South Africa,ZAF,20200529,,E2,Debt/contract relief,2,
South Africa,ZAF,20200601,,C6,Stay at home requirements,1,1
Zambia,ZMB,20200221,20200326,C8,International travel controls,2,
Zambia,ZMB,20200221,,H1,Public information campaigns,2,1
Zambia,ZMB,20200318,,H2,Testing policy,1,
Zambia,ZMB,20200320,,C1,School closing,3,1
Zambia,ZMB,20200326,20200414,C4,Restrictions on gatherings,3,1
Zambia,ZMB,20200326,,H3,Contact tracing,2,
Zambia,ZMB,20200327,20200501,C8,International travel controls,4,
Zambia,ZMB,20200328,,E2,Debt/contract relief,1,
Zambia,ZMB,20200329,20200413,C7,Restrictions on internal movement,1,1
Zambia,ZMB,20200409,20200414,C6,Stay at home requirements,1,1
Zambia,ZMB,20200414,20200507,C7,Restrictions on internal movement,2,0
Zambia,ZMB,20200415,20200507,C3,Cancel public events,2,0
Zambia,ZMB,20200415,20200507,C4,Restrictions on gatherings,4,0
Zambia,ZMB,20200415,20200507,C6,Stay at home requirements,2,0
Zambia,ZMB,20200502,20200507,C2,Workplace closing,3,1
Zambia,ZMB,20200502,,C8,International travel controls,2,
Zambia,ZMB,20200508,,C2,Workplace closing,2,1
Zambia,ZMB,20200508,,C3,Cancel public events,0,
Zambia,ZMB,20200508,,C4,Restrictions on gatherings,3,1
Zambia,ZMB,20200508,,C6,Stay at home requirements,0,
Zambia,ZMB,20200508,,C7,Restrictions on internal movement,0,
Zimbabwe,ZWE,20200127,20200326,H1,Public information campaigns,1,1
Zimbabwe,ZWE,20200128,20200322,C8,International travel controls,1,
Zimbabwe,ZWE,20200317,,C3,Cancel public events,2,1
Zimbabwe,ZWE,20200317,,C4,Restrictions on gatherings,3,1
Zimbabwe,ZWE,20200323,20200329,C6,Stay at home requirements,1,1
Zimbabwe,ZWE,20200323,20200329,C7,Restrictions on internal movement,1,1
Zimbabwe,ZWE,20200323,,C8,International travel controls,4,
Zimbabwe,ZWE,20200324,,C1,School closing,3,1
Zimbabwe,ZWE,20200324,,H3,Contact tracing,1,
Zimbabwe,ZWE,20200327,,H1,Public information campaigns,2,1
Zimbabwe,ZWE,20200330,,C2,Workplace closing,3,1
Zimbabwe,ZWE,20200330,,C5,Close public transport,1,1
Zimbabwe,ZWE,20200330,,C6,Stay at home requirements,2,1
Zimbabwe,ZWE,20200330,,C7,Restrictions on internal movement,2,1
Zimbabwe,ZWE,20200408,,E1,Income support,1,1
Zimbabwe,ZWE,20200409,,H2,Testing policy,1,
Taiwan,TWN,20200102,20200119,H1,Public information campaigns,1,1
Taiwan,TWN,20200120,,H1,Public information campaigns,2,1
Taiwan,TWN,20200120,20200215,H2,Testing policy,1,
Taiwan,TWN,20200121,,H3,Contact tracing,2,
Taiwan,TWN,20200123,20200318,C8,International travel controls,3,
Taiwan,TWN,20200202,20200224,C1,School closing,3,1
